period_start,incident_year,agency_id,catalog_entries,date_basis,snapshot_sha256
1961-01-01T00:00:00Z,1961,agency_06552eff6885a0591452,1,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1961-01-01T00:00:00Z,1961,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1961-01-01T00:00:00Z,1961,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1961-01-01T00:00:00Z,1961,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1961-01-01T00:00:00Z,1961,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1961-01-01T00:00:00Z,1961,agency_9509941b7ce5f6527cf7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1961-01-01T00:00:00Z,1961,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1961-01-01T00:00:00Z,1961,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1961-01-01T00:00:00Z,1961,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1961-01-01T00:00:00Z,1961,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1962-01-01T00:00:00Z,1962,agency_06552eff6885a0591452,3,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1962-01-01T00:00:00Z,1962,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1962-01-01T00:00:00Z,1962,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1962-01-01T00:00:00Z,1962,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1962-01-01T00:00:00Z,1962,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1962-01-01T00:00:00Z,1962,agency_9509941b7ce5f6527cf7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1962-01-01T00:00:00Z,1962,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1962-01-01T00:00:00Z,1962,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1962-01-01T00:00:00Z,1962,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1962-01-01T00:00:00Z,1962,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1963-01-01T00:00:00Z,1963,agency_06552eff6885a0591452,2,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1963-01-01T00:00:00Z,1963,agency_066b1b9fe8463307ff8b,3,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1963-01-01T00:00:00Z,1963,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1963-01-01T00:00:00Z,1963,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1963-01-01T00:00:00Z,1963,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1963-01-01T00:00:00Z,1963,agency_9509941b7ce5f6527cf7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1963-01-01T00:00:00Z,1963,agency_9c38e26a15a91461278a,1,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1963-01-01T00:00:00Z,1963,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1963-01-01T00:00:00Z,1963,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1963-01-01T00:00:00Z,1963,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1964-01-01T00:00:00Z,1964,agency_06552eff6885a0591452,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1964-01-01T00:00:00Z,1964,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1964-01-01T00:00:00Z,1964,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1964-01-01T00:00:00Z,1964,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1964-01-01T00:00:00Z,1964,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1964-01-01T00:00:00Z,1964,agency_9509941b7ce5f6527cf7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1964-01-01T00:00:00Z,1964,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1964-01-01T00:00:00Z,1964,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1964-01-01T00:00:00Z,1964,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1964-01-01T00:00:00Z,1964,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1965-01-01T00:00:00Z,1965,agency_06552eff6885a0591452,8,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1965-01-01T00:00:00Z,1965,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1965-01-01T00:00:00Z,1965,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1965-01-01T00:00:00Z,1965,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1965-01-01T00:00:00Z,1965,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1965-01-01T00:00:00Z,1965,agency_9509941b7ce5f6527cf7,1,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1965-01-01T00:00:00Z,1965,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1965-01-01T00:00:00Z,1965,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1965-01-01T00:00:00Z,1965,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1965-01-01T00:00:00Z,1965,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1966-01-01T00:00:00Z,1966,agency_06552eff6885a0591452,1,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1966-01-01T00:00:00Z,1966,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1966-01-01T00:00:00Z,1966,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1966-01-01T00:00:00Z,1966,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1966-01-01T00:00:00Z,1966,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1966-01-01T00:00:00Z,1966,agency_9509941b7ce5f6527cf7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1966-01-01T00:00:00Z,1966,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1966-01-01T00:00:00Z,1966,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1966-01-01T00:00:00Z,1966,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1966-01-01T00:00:00Z,1966,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1967-01-01T00:00:00Z,1967,agency_06552eff6885a0591452,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1967-01-01T00:00:00Z,1967,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1967-01-01T00:00:00Z,1967,agency_0e616debe8fcadbb45f7,1,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1967-01-01T00:00:00Z,1967,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1967-01-01T00:00:00Z,1967,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1967-01-01T00:00:00Z,1967,agency_9509941b7ce5f6527cf7,1,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1967-01-01T00:00:00Z,1967,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1967-01-01T00:00:00Z,1967,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1967-01-01T00:00:00Z,1967,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1967-01-01T00:00:00Z,1967,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1968-01-01T00:00:00Z,1968,agency_06552eff6885a0591452,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1968-01-01T00:00:00Z,1968,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1968-01-01T00:00:00Z,1968,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1968-01-01T00:00:00Z,1968,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1968-01-01T00:00:00Z,1968,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1968-01-01T00:00:00Z,1968,agency_9509941b7ce5f6527cf7,1,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1968-01-01T00:00:00Z,1968,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1968-01-01T00:00:00Z,1968,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1968-01-01T00:00:00Z,1968,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1968-01-01T00:00:00Z,1968,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1969-01-01T00:00:00Z,1969,agency_06552eff6885a0591452,8,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1969-01-01T00:00:00Z,1969,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1969-01-01T00:00:00Z,1969,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1969-01-01T00:00:00Z,1969,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1969-01-01T00:00:00Z,1969,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1969-01-01T00:00:00Z,1969,agency_9509941b7ce5f6527cf7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1969-01-01T00:00:00Z,1969,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1969-01-01T00:00:00Z,1969,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1969-01-01T00:00:00Z,1969,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1969-01-01T00:00:00Z,1969,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1970-01-01T00:00:00Z,1970,agency_06552eff6885a0591452,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1970-01-01T00:00:00Z,1970,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1970-01-01T00:00:00Z,1970,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1970-01-01T00:00:00Z,1970,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1970-01-01T00:00:00Z,1970,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1970-01-01T00:00:00Z,1970,agency_9509941b7ce5f6527cf7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1970-01-01T00:00:00Z,1970,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1970-01-01T00:00:00Z,1970,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1970-01-01T00:00:00Z,1970,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1970-01-01T00:00:00Z,1970,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1971-01-01T00:00:00Z,1971,agency_06552eff6885a0591452,2,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1971-01-01T00:00:00Z,1971,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1971-01-01T00:00:00Z,1971,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1971-01-01T00:00:00Z,1971,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1971-01-01T00:00:00Z,1971,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1971-01-01T00:00:00Z,1971,agency_9509941b7ce5f6527cf7,1,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1971-01-01T00:00:00Z,1971,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1971-01-01T00:00:00Z,1971,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1971-01-01T00:00:00Z,1971,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1971-01-01T00:00:00Z,1971,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1972-01-01T00:00:00Z,1972,agency_06552eff6885a0591452,5,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1972-01-01T00:00:00Z,1972,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1972-01-01T00:00:00Z,1972,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1972-01-01T00:00:00Z,1972,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1972-01-01T00:00:00Z,1972,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1972-01-01T00:00:00Z,1972,agency_9509941b7ce5f6527cf7,1,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1972-01-01T00:00:00Z,1972,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1972-01-01T00:00:00Z,1972,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1972-01-01T00:00:00Z,1972,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1972-01-01T00:00:00Z,1972,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1973-01-01T00:00:00Z,1973,agency_06552eff6885a0591452,3,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1973-01-01T00:00:00Z,1973,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1973-01-01T00:00:00Z,1973,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1973-01-01T00:00:00Z,1973,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1973-01-01T00:00:00Z,1973,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1973-01-01T00:00:00Z,1973,agency_9509941b7ce5f6527cf7,2,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1973-01-01T00:00:00Z,1973,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1973-01-01T00:00:00Z,1973,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1973-01-01T00:00:00Z,1973,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1973-01-01T00:00:00Z,1973,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1974-01-01T00:00:00Z,1974,agency_06552eff6885a0591452,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1974-01-01T00:00:00Z,1974,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1974-01-01T00:00:00Z,1974,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1974-01-01T00:00:00Z,1974,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1974-01-01T00:00:00Z,1974,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1974-01-01T00:00:00Z,1974,agency_9509941b7ce5f6527cf7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1974-01-01T00:00:00Z,1974,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1974-01-01T00:00:00Z,1974,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1974-01-01T00:00:00Z,1974,agency_c6cd4cf936fd5ad884ed,1,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1974-01-01T00:00:00Z,1974,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1975-01-01T00:00:00Z,1975,agency_06552eff6885a0591452,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1975-01-01T00:00:00Z,1975,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1975-01-01T00:00:00Z,1975,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1975-01-01T00:00:00Z,1975,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1975-01-01T00:00:00Z,1975,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1975-01-01T00:00:00Z,1975,agency_9509941b7ce5f6527cf7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1975-01-01T00:00:00Z,1975,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1975-01-01T00:00:00Z,1975,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1975-01-01T00:00:00Z,1975,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1975-01-01T00:00:00Z,1975,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1976-01-01T00:00:00Z,1976,agency_06552eff6885a0591452,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1976-01-01T00:00:00Z,1976,agency_066b1b9fe8463307ff8b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1976-01-01T00:00:00Z,1976,agency_0e616debe8fcadbb45f7,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1976-01-01T00:00:00Z,1976,agency_366aea874bee4b7957c9,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1976-01-01T00:00:00Z,1976,agency_4d042d764d542694c43b,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1976-01-01T00:00:00Z,1976,agency_9509941b7ce5f6527cf7,1,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1976-01-01T00:00:00Z,1976,agency_9c38e26a15a91461278a,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1976-01-01T00:00:00Z,1976,agency_bdf5d70c3a430ec1cb4f,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1976-01-01T00:00:00Z,1976,agency_c6cd4cf936fd5ad884ed,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
1976-01-01T00:00:00Z,1976,agency_cf08cb54ab0b6e4ff3a0,0,catalog_incident_year,5f5698f132245115dd9d4a5197d2748847f281e466d8b660de036aa3c4b678c7
